Akaka (D-HI)	Alexander (R-TN)	Allard (R-CO)	Allen (R-VA)	Baucus (D-MT)	Bayh (D-IN)	Bennett (R-UT)	Biden (D-DE)	Bingaman (D-NM)	Bond (R-MO)	Boxer (D-CA)	Breaux (D-LA)	Brownback (R-KS)	Bunning (R-KY)	Burns (R-MT)	Byrd (D-WV)	Campbell (R-CO)	Cantwell (D-WA)	Carper (D-DE)	Chafee (R-RI)	Chambliss (R-GA)	Clinton (D-NY)	Cochran (R-MS)	Coleman (R-MN)	Collins (R-ME)	Conrad (D-ND)	Cornyn (R-TX)	Corzine (D-NJ)	Craig (R-ID)	Crapo (R-ID)	Daschle (D-SD)	Dayton (D-MN)	DeWine (R-OH)	Dodd (D-CT)	Dole (R-NC)	Domenici (R-NM)	Dorgan (D-ND)	Durbin (D-IL)	Edwards (D-NC)	Ensign (R-NV)	Enzi (R-WY)	Feingold (D-WI)	Feinstein (D-CA)	Fitzgerald (R-IL)	Frist (R-TN)	Graham (D-FL)	Graham (R-SC)	Grassley (R-IA)	Gregg (R-NH)	Hagel (R-NE)	Harkin (D-IA)	Hatch (R-UT)	Hollings (D-SC)	Hutchison (R-TX)	Inhofe (R-OK)	Inouye (D-HI)	Jeffords (I-VT)	Johnson (D-SD)	Kennedy (D-MA)	Kerry (D-MA)	Kohl (D-WI)	Kyl (R-AZ)	Landrieu (D-LA)	Lautenberg (D-NJ)	Leahy (D-VT)	Levin (D-MI)	Lieberman (D-CT)	Lincoln (D-AR)	Lott (R-MS)	Lugar (R-IN)	McCain (R-AZ)	McConnell (R-KY)	Mikulski (D-MD)	Miller (D-GA)	Murkowski (R-AK)	Murray (D-WA)	Nelson (D-FL)	Nelson (D-NE)	Nickles (R-OK)	Pryor (D-AR)	Reed (D-RI)	Reid (D-NV)	Roberts (R-KS)	Rockefeller (D-WV)	Santorum (R-PA)	Sarbanes (D-MD)	Schumer (D-NY)	Sessions (R-AL)	Shelby (R-AL)	Smith (R-OR)	Snowe (R-ME)	Specter (R-PA)	Stabenow (D-MI)	Stevens (R-AK)	Sununu (R-NH)	Talent (R-MO)	Thomas (R-WY)	Voinovich (R-OH)	Warner (R-VA)	Wyden (D-OR)	outcome	congress	session	date	type	question	prop	out
-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	0 1	d	d	d	d	d	d	d
																																																																																																				class							
0	-1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	-1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	108	108-1	October 17, 2003, 04:19 PM	 (Motion To Table Brownback Amdt. No. 1885 As Modified )	To reduce the amount appropriated for reconstruction in Iraq by $600,000,000 and to increase the amount available to the Iraqi Civil Defense Corps by $50,000,000, the amount available for Afghanistan by $400,000,000, and the amount available for Liberia.	1/2	Motion to Table Agreed to	
1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 17, 2003, 04:49 PM	 (S. 1689 As Amended )	An original bill making emergency supplemental appropriations for Iraq and Afghanistan security and reconstruction for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	108	108-1	October 20, 2003, 05:17 PM	 (Confirmation Margret Catherine Rodgers, Of Florida, To Be U.S. District Judge )	Margaret Catharine Rodgers, of Florida, to be United States District Judge for the Northern District of Florida.	1/2	Nomination Confirmed	
0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	-1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	108	108-1	October 21, 2003, 05:09 PM	 (S. 3 Conference Report )	A bill to prohibit the procedure commonly known as partial-birth abortion.	1/2	Conference Report Agreed to	
0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	-1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	108	108-1	October 22, 2003, 12:32 PM	 (Motion To Invoke Cloture On The Motion To Proceed To Consider S. 1751 )	A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.	3/5	Cloture on the Motion to Proceed Rejected	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 22, 2003, 06:30 PM	 (S. 877, As Amended )	A bill to regulate interstate commerce by imposing limitations and penalties on the transmission of unsolicited commercial electronic mail via the Internet.	1/2	Bill Passed	
0	1	0	1	0	0	0	0	0	-1	-1	0	0	1	-1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	-1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	-1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	108	108-1	October 23, 2003, 11:58 AM	 (Motion To Table Dorgan Amdt. No. 1900 )	To prohibit the enforcement of the ban on travel to Cuba.	1/2	Motion to Table Failed	
1	1	0	1	0	0	1	1	1	1	-1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	-1	1	1	-1	-1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	-1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	-1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	108	108-1	October 23, 2003, 12:39 PM	 (Motion To Table Feingold Amdt. No. 1904 )	To provide that Members of Congress shall not receive a cost of living adjustment in pay during fiscal year 2003.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 23, 2003, 04:23 PM	 (Thomas Amdt. No. 1923 )	To substitute a requirement for an annual report on competitive sourcing activities on lists required under the Federal Activities Inventory Reform Act of 1998 that are performed for executive agencies by Federal Government sources, and for other purposes.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	-1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	-1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	-1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	108	108-1	October 23, 2003, 04:52 PM	 (Mikulski Amdt. No. 1917 )	To prohibit the use of funds for implementing the 2003 revision of Office of Management and Budget Circular A-76.	1/2	Amendment Rejected	
1	0	0	1	1	1	1	1	1	1	-1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	-1	-1	0	1	1	0	0	1	1	1	0	0	1	1	-1	0	0	1	1	1	1	-1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	-1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	108	108-1	October 23, 2003, 05:37 PM	 (Motion To Waive RE: Dodd Amdt. No. 1928 )	To fund the Election Assistance Commission for fiscal year 2004.	3/5	Motion Agreed to	
1	1	0	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 23, 2003, 06:49 PM	 (H. R. 2989 As Amended )	A bill making appropriations for the Departments of Transportation and Treasury, and independent agencies for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	108	108-1	October 27, 2003, 05:31 PM	 (Confirmation Dale S. Fischer, of California, to be U.S. District Judge )	Dale S. Fischer, of California, to be United States District Judge for the Central District of California.	1/2	Nomination Confirmed	
1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 28, 2003, 10:41 AM	 (Confirmation: Michael O. Leavitt, of Utah to be Administrator of the E.P.A. )	Michael O. Leavitt, of Utah, to be Administrator of the Environmental Protection Agency.	1/2	Nomination Confirmed	
0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	108	108-1	October 28, 2003, 03:37 PM	 (Motion to Suspend Rule XVI re: Lugar Amdt. No. 1974 )	To authorize appropriations for Foreign Relations and for Foreign Assistance, and to authorize Millennium Challenge Assistance.	2/3	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	October 28, 2003, 05:36 PM	 (Byrd Amdt. No. 1969 )	To require that the Administrator of the Coalition Provisional Authority be an officer who is appointed by the President by and with the advice and consent of the Senate.	1/2	Amendment Rejected	
1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	108	108-1	October 29, 2003, 10:53 AM	 (Motion to Suspend Rule XVI re: Dorgan Amdt No. 2000 )	To urge the President to release information regarding sources of foreign support for the 9-11 hijackers.	2/3	Motion Rejected	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 29, 2003, 03:49 PM	 (Cochran Amdt. No. 1828 )	Of a perfecting nature.	1/2	Amendment Agreed to	
1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 29, 2003, 04:49 PM	 (Boxer Amdt. No. 2025 )	To enact the Firefighters Medical Monitoring Act.	1/2	Amendment Agreed to	
1	1	0	1	1	1	1	1	1	1	1	1	0	0	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	-1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	108	108-1	October 29, 2003, 05:29 PM	 (Boxer Amdt. No. 2026 )	To enact the Disaster Air Quality Monitoring Act.	1/2	Amendment Agreed to	
0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	-1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	-1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	108	108-1	October 30, 2003, 10:49 AM	 (Motion to Invoke Cloture re: Charles W. Pickering, of Mississippi, to be U.S. Circuit Judge )	Charles W. Pickering, Sr., of Mississippi, to be United States Circuit Judge for the Fifth Circuit.	3/5	Cloture Motion Rejected	
1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	-1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	108	108-1	October 30, 2003, 01:36 PM	 (Lieberman Amdt. No. 2028 )	To provide for a program of scientific research on abrupt climate change, to accelerate the reduction of greenhouse gas emissions in the United States by establishing a market-driven system of greenhouse gas tradeable allowances, to limit greenhouse gas emissions in the United States and reduce dependence upon foreign oil, and ensure benefits to consumers from the trading in such allowances.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	-1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	0	0	0	0	0	1	0	0	1	1	-1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	October 30, 2003, 02:13 PM	 (Motion to Waive C.B.A. re: Bingaman Amdt. No. 2031 )	To provide the Secretary of Agriculture with the authority to borrow funds from the Treasury to pay for firefighting costs that exceed funds available and to provide funding to conduct hazardous fuels reduction and burned area restoration projects on non-Federal lands in and around communities.	3/5	Motion Rejected	
0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	-1	0	0	-1	1	1	0	1	1	1	0	1	1	1	1	0	1	-1	1	1	0	0	0	0	-1	0	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 03:14 PM	 (Motion to Table Bingaman Amdt. No. 2035 )	To require the treatment of slash and other long term fuels management for hazardous fuels reduction projects.	1/2	Motion to Table Agreed to	
0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	1	1	0	1	-1	1	1	0	0	1	0	-1	0	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 04:00 PM	 (Motion to Table Leahy Amdt. No. 2039 )	To remove certain provisions relating to administrative and judicial review.	1/2	Motion to Table Agreed to	
0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	0	1	0	1	-1	1	1	0	0	1	0	-1	0	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 05:43 PM	 (Motion to Table Boxer Amdt. No. 2043 )	To increase the minimum percentage of funds allocated for authorized hazardous fuel reduction projects in the wildland-urban interface.	1/2	Amendment Agreed to	
0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	1	-1	0	1	-1	1	1	0	0	1	0	-1	1	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	1	-1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 06:33 PM	 (Motion to Table Murray Amdt. No. 2030 )	To ensure protection of old-growth stands.	1/2	Motion to Table Agreed to	
0	1	1	1	1	0	1	0	0	-1	0	1	1	1	1	0	1	0	0	1	1	-1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	0	1	0	1	-1	1	1	0	0	1	0	-1	0	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	0	1	-1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	-1	1	1	108	108-1	October 30, 2003, 07:15 PM	 (Motion to Table Cantwell Amdt. No. 2038, as modified )	To require the Comptroller General to study the costs and benefits of the analysis of alternatives in environmental assessments and environmental impact statements.	1/2	Motion to Table Agreed to	
0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	-1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	1	1	1	0	1	1	1	1	0	1	-1	1	1	0	0	1	0	-1	-1	1	1	0	0	0	-1	1	1	1	1	1	0	1	1	0	0	-1	1	1	0	0	1	0	1	0	0	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 08:09 PM	 (Motion to Table Harkin Amdt. No. 2045 )	To provide authority for title I, relative to hazardous fuels reduction on federal land.	1/2	Motion to Table Agreed to	
1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	1	0	1	0	-1	1	1	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	0	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 08:34 PM	 (H.R. 1904, As Amended )	An act to improve the capacity of the Secretary of Agriculture and the Secretary of the Interior to conduct hazardous fuels reduction projects on National Forest System lands and Bureau of Land Management lands aimed at protecting communities, watersheds, and certain other at-risk lands from catastrophic wildfire, to enhance efforts to protect watersheds and address threats to forest and rangeland health, including catastrophic wildfire, across the landscape, and for other purposes.	1/2	Bill Passed	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	October 30, 2003, 09:04 PM	 (DeWine Amdt. No. 1966 )	To increase assistance to combat HIV/AIDS.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	-1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	-1	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	-1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	0	0	0	1	0	0	1	1	-1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	108	108-1	October 30, 2003, 10:34 PM	 (Feinstein Amdt. No. 1977 )	To clarify the definition of HIV/AIDS prevention for purposes of providing funds for therapeutic medical care.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	-1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	-1	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	-1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	0	0	0	1	0	0	1	1	-1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	October 30, 2003, 11:02 PM	 (Motion to Waive C.B.A. re: Durbin Amdt. NO. 2047 )	To increase assistance to combat HIV/AIDS.	3/5	Motion Rejected	
1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	-1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	-1	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	-1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	0	0	0	1	0	0	1	1	-1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	October 30, 2003, 11:20 PM	 (Bingaman Amdt. No. 2048 )	To make an additional $200,000,000 available for the Global AIDS Initiative and reduce the amount available for Millennium Challenge Assistance by $200,000,000.	1/2	Amendment Rejected
1	1	1	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	108	108-1	November 3, 2003, 05:54 PM	 (H.R. 2691 Conference Report )	A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Conference Report Agreed to	
1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	-1	0	1	1	0	0	0	-1	1	1	1	1	-1	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	108	108-1	November 4, 2003, 04:11 PM	 (Motion To Table Feinstein Amdt. No. 2054 )	To create a national opt-out standard for affiliate sharing to prevent personal customer information from being shared by affiliated companies.	1/2	Motion to Table Agreed to	
0	1	1	1	1	0	1	0	0	1	0	1	1	-1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	-1	0	1	1	0	0	0	-1	1	1	1	0	-1	0	1	1	0	-1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	-1	1	1	0	1	108	108-1	November 4, 2003, 06:18 PM	 (Motion To Table Feingold Amdt. No. 2065 )	To provide for data-mining reports to Congress.	1/2	Motion to Table Agreed to	
1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	-1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	0	1	1	1	-1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	November 5, 2003, 02:33 PM	 (Feinstein AMDT. No. 2083 )	To improve the operation of energy markets.	1/2	Amendment Rejected	
